chart_week,rank,uri,artist_names,track_name,peak_rank,previous_rank,weeks_on_chart,streams
2024-06-06,55,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,15,54,165,14259451
2024-06-06,56,spotify:track:4Na2HfNSr58chvfX69fy36,Gunna,one of wun,56,139,4,14258879
2024-06-06,57,spotify:track:6TGd66r0nlPaYm3KIoI7ET,Billie Eilish,THE GREATEST,20,36,3,14240950
2024-06-06,58,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,58,47,14061850
2024-06-06,59,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,59,82,8,13997345
2024-06-06,60,spotify:track:6RjSXi9cPGroetXeNsWFGL,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,49,49,3,13984042
2024-06-06,61,spotify:track:2F3N9tdombb64aW6VtZOdo,Taylor Swift,Down Bad,2,53,7,13948598
2024-06-06,62,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,Richy Mitch & The Coal Miners,Evergreen,40,68,21,13730527
2024-06-06,63,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,31,156,141,13644680
2024-06-06,64,spotify:track:7MXVkk9YMctZqd1Srtv4MB,"The Weeknd, Daft Punk",Starboy,1,63,192,13482963
2024-06-06,65,spotify:track:28drn6tQo95MRvO0jQEo5C,"Future, Metro Boomin, Travis Scott, Playboi Carti",Type Shit,11,61,11,13479764
2024-06-06,66,spotify:track:77DRzu7ERs0TX3roZcre7Q,Kendrick Lamar,euphoria,4,46,6,13479265
2024-06-06,67,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,SZA,Snooze,27,59,76,13461371
2024-06-06,68,spotify:track:1CsMKhwEmNnmvHUuO5nryA,Billie Eilish,SKINNY,16,35,3,13398786
2024-06-06,69,spotify:track:3Pbp7cUCx4d3OAkZSCoNvn,Michael Marcagi,Scared To Start,25,67,18,13217351
2024-06-06,70,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,Bruno Mars,Just the Way You Are,39,175,74,13198550
2024-06-06,71,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,15,65,63,13190467
2024-06-06,72,spotify:track:0W0iAC1VGlB82PI6elxFYf,Taylor Swift,Guilty as Sin?,14,57,7,13157079
2024-06-06,73,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,20,70,6,13120392
2024-06-06,74,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,1,80,236,13051483
2024-06-06,75,spotify:track:1LLUoftvmTjVNBHZoQyveF,Billie Eilish,THE DINER,23,48,3,13030526
2024-06-06,76,spotify:track:2Zo1PcszsT9WQ0ANntJbID,Sabrina Carpenter,Feather,34,72,27,12924713
2024-06-06,77,spotify:track:4KULAymBBJcPRpk1yO4dOG,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),20,60,41,12767609
2024-06-06,78,spotify:track:6i8MbzVn4nzyjUcSoVcz7B,aespa,Armageddon,78,-1,1,12599726
2024-06-06,79,spotify:track:4uUG5RXrOk84mYEfFvj3cK,"David Guetta, Bebe Rexha",I'm Good (Blue),2,84,93,12555218
2024-06-06,80,spotify:track:33Nj9AdncSmHbCN3QeSZTL,"Oscar Maydon, Junior H",Volver Al Futuro,80,-1,1,12466383
2024-06-06,81,spotify:track:4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,21,87,108,12384685
2024-06-06,82,spotify:track:7wLShogStyDeZvL0a6daN5,Beyoncé,TEXAS HOLD 'EM,2,66,17,12278557
2024-06-06,83,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,4,74,101,12231150
2024-06-06,84,spotify:track:5O2P9iiztwhomNh8xkR9lJ,One Direction,Night Changes,79,79,84,12226507
2024-06-06,85,spotify:track:36t6frENUtCYKuZus6aYDO,Taylor Swift,Who’s Afraid of Little Old Me?,12,69,7,11997619
2024-06-06,86,spotify:track:3U5JVgI2x4rDyHGObzJfNf,Natasha Bedingfield,Unwritten,16,75,21,11930858
2024-06-06,87,spotify:track:1aHy1ipWQRNauI0ee9uYfi,Lithe,Fall Back,87,88,3,11844593
2024-06-06,88,spotify:track:7qEHsqek33rTcFNT9PFqLf,Lewis Capaldi,Someone You Loved,4,78,282,11798703
2024-06-06,89,spotify:track:0h3Xy4V4apMraB5NuM8U7Z,CYRIL,Stumblin' In,89,104,11,11731058
2024-06-06,90,spotify:track:5RKQ5NdjSh2QzD4MaunT91,Journey,Don't Stop Believin' (2022 Remaster),90,111,14,11723267
2024-06-06,91,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,Linkin Park,In the End,22,83,48,11688428
2024-06-06,92,spotify:track:5uCax9HTNlzGybIStD3vDh,James Arthur,Say You Won't Let Go,7,90,309,11685772
2024-06-06,93,spotify:track:6BpZpCM8d8FJnVnr1IbnFL,"Alvaro Diaz, Feid",GATITAS SANDUNGUERAS - VOL.1,93,144,2,11600609
2024-06-06,94,spotify:track:2LawezPeJhN4AWuSB0GtAU,Creedence Clearwater Revival,Have You Ever Seen The Rain,85,126,42,11518016
2024-06-06,95,spotify:track:4fYte8ZvTK14NEhAOZocBi,OneRepublic,I Ain't Worried,7,97,105,11509548
2024-06-06,96,spotify:track:3w0w2T288dec0mgeZZqoNN,"¥$, Kanye West, Ty Dolla $ign",CARNIVAL,2,76,17,11483968
2024-06-06,97,spotify:track:6RUKPb4LETWmmr3iAEQktW,"The Chainsmokers, Coldplay",Something Just Like This,2,91,210,11460075
2024-06-06,98,spotify:track:1zi7xx7UVEFkmKfv06H8x0,"Drake, Wizkid, Kyla",One Dance,12,119,197,11393616
2024-06-06,99,spotify:track:3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,Shut up My Moms Calling,82,99,74,11361542
2024-06-06,100,spotify:track:5aIVCx5tnk0ntmdiinnYvw,Tyla,Water,12,62,37,11359020
2024-06-06,101,spotify:track:59NraMJsLaMCVtwXTSia8i,"cassö, RAYE, D-Block Europe",Prada,17,103,42,11307280
2024-06-06,102,spotify:track:2LBqCSwhJGcFQeTHMVGwy3,The Weeknd,Die For You,12,98,121,11304462
2024-06-06,103,spotify:track:22skzmqfdWrjJylampe0kt,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),86,108,117,11260230
2024-06-06,104,spotify:track:3B54sVLJ402zGa6Xm4YGNe,"French Montana, Swae Lee",Unforgettable,3,116,92,11170983
2024-06-06,105,spotify:track:6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,17,110,72,11151836
2024-06-06,106,spotify:track:0RiRZpuVRbi7oqRdSMwhQY,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,1,94,287,11135953
2024-06-06,107,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,SZA,Nobody Gets Me,12,86,20,11119026
2024-06-06,108,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,Xavi,La Diabla,1,89,26,11102718
2024-06-06,109,spotify:track:567e29TDzLwZwfDuEpGTwo,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),1,137,143,11044408
2024-06-06,110,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,The Goo Goo Dolls,Iris,93,186,40,11022997
2024-06-06,111,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,The Police,Every Breath You Take,77,113,130,11009652
2024-06-06,112,spotify:track:3xKsf9qdS1CyvXSMEid6g8,Frank Ocean,Pink + White,69,101,55,10981227
2024-06-06,113,spotify:track:2o1pb13quMReXZqE7jWsgq,Ariana Grande,intro (end of the world),25,77,13,10949587
2024-06-06,114,spotify:track:7DpUoxGSdlDHfqCYj0otzU,Billie Eilish,BITTERSUITE,25,56,3,10896169
2024-06-06,115,spotify:track:2eAvDnpXP5W0cVtiI0PUxV,Ruth B.,Dandelions,34,124,144,10884780
2024-06-06,116,spotify:track:3Vevii7qKqrmW8CcyzBHDl,Taylor Swift,"So Long, London",4,81,7,10856493
2024-06-06,117,spotify:track:52eIcoLUM25zbQupAZYoFh,21 Savage,redrum,8,105,21,10845977
2024-06-06,118,spotify:track:2tpWsVSb9UEmDRxAl1zhX1,OneRepublic,Counting Stars,86,122,164,10831437
2024-06-06,119,spotify:track:38tXZcL1gZRfbqfOG0VMTH,NewJeans,How Sweet,85,85,2,10831219
2024-06-06,120,spotify:track:5zCnGtCl5Ac5zlFHXaZmhy,"Ram Sampath, Arijit Singh, Prashant Pandey","Sajni (From ""Laapataa Ladies"")",120,121,3,10790941
2024-06-06,121,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,5,96,43,10789680
2024-06-06,122,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,4,95,34,10636735
2024-06-06,123,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,1,127,30,10629976
2024-06-06,124,spotify:track:5b5cPscqVEMChvDqscVw26,Dua Lipa,Training Season,15,167,16,10593183
2024-06-06,125,spotify:track:3QJsSWa0Xo8MfaRn1gr4Be,Isabel LaRosa,Favorite,68,114,9,10592575
2024-06-06,126,spotify:track:4yyCGGdTVaYG17vhsrUPoL,"FloyyMenor, Lewis Somes",APAGA EL CEL,126,-1,1,10561515
2024-06-06,127,spotify:track:4QNpBfC0zvjKqPJcyqBy9W,"Pitbull, AFROJACK, Ne-Yo, Nayer",Give Me Everything (feat. Nayer),127,130,4,10526879
2024-06-06,128,spotify:track:6UelLqGlWMcVH1E5c4H7lY,Harry Styles,Watermelon Sugar,4,120,217,10520131
2024-06-06,129,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,129,157,31,10450050
2024-06-06,130,spotify:track:1FEiijYPJtyswChfcpv3p0,Lana Del Rey,Summertime Sadness,83,148,95,10392268
2024-06-06,131,spotify:track:2a1o6ZejUi8U3wzzOtCOYw,"Don Omar, Lucenzo",Danza Kuduro,104,138,37,10355886
2024-06-06,132,spotify:track:0u2P5u6lvoDfwTYjAADbn4,"Billie Eilish, Khalid",lovely (with Khalid),24,102,320,10347085
2024-06-06,133,spotify:track:0ll8uFnc0nANY35E0Lfxvg,Keane,Somewhere Only We Know,80,131,85,10334434
2024-06-06,134,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,91,142,89,10303180
2024-06-06,135,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,"Kendrick Lamar, SZA","All The Stars (with SZA) - From ""Black Panther: The Album""",2,128,53,10298579
2024-06-06,136,spotify:track:561jH07mF1jHuk7KlaeF0s,Eminem,Mockingbird,24,196,82,10249975
2024-06-06,137,spotify:track:2XXwLdtuAcE0HSCu61ijAb,Taylor Swift,My Boy Only Breaks His Favorite Toys,7,106,7,10220636
2024-06-06,138,spotify:track:1mea3bSkSGXuIRvnydlB5b,Coldplay,Viva La Vida,53,135,93,10207395
2024-06-06,139,spotify:track:5og4Qzt92jJzVDkOtSEilb,Taylor Swift,But Daddy I Love Him,9,109,7,10150178
2024-06-06,140,spotify:track:2N0SPREDYqILVEFSsWF5N5,V,Love Me Again,11,117,43,10104577
2024-06-06,141,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",3,92,47,10078488
2024-06-06,142,spotify:track:0FDzzruyVECATHXKHFs9eJ,Coldplay,A Sky Full of Stars,142,163,5,10062131
2024-06-06,143,spotify:track:1LY3GhF0zxIVgbYEQjCbUO,"Disturbed, CYRIL",The Sound of Silence - CYRIL Remix,106,147,8,10055016
2024-06-06,144,spotify:track:6D8y7Bck8h11byRY88Pt2z,Dua Lipa,Houdini,6,199,30,10033338
2024-06-06,145,spotify:track:7s4emXHJwAuo5VvGBXmnBL,"Young Miko, Feid",offline,68,112,8,10031272
2024-06-06,146,spotify:track:7K3BhSpAxZBznislvUMVtn,Morgan Wallen,Last Night,14,132,67,10024262
2024-06-06,147,spotify:track:6gBFPUFcJLzWGx4lenP6h2,Travis Scott,goosebumps,13,152,250,10014416
2024-06-06,148,spotify:track:3FqUPvubYeRCMsdJ02QyZR,Fuerza Regida,TÚ NAME,55,129,14,10008766
2024-06-06,149,spotify:track:1zv3WFUbZ5vPxFq9I2jAU1,"Rihanna, Calvin Harris",We Found Love,59,160,66,9964400
2024-06-06,150,spotify:track:1odExI7RdWc4BT515LTAwj,David Kushner,Daylight,5,136,60,9963027
2024-06-06,151,spotify:track:58ge6dfP91o9oXMzq3XkIS,Arctic Monkeys,505,43,151,126,9887506
2024-06-06,152,spotify:track:3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Heat Waves,1,173,173,9860180
2024-06-06,153,spotify:track:1xgWArLVFD1AKsLzftZYc2,"Oscar Maydon, Gabito Ballesteros, Chino Pacas",Elvira,153,171,9,9848355
2024-06-06,154,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,79,149,99,9833455
2024-06-06,155,spotify:track:3Vp4B9KshEPy72bwY0NJks,Lay Bankz,Tell Ur Girlfriend,23,73,8,9824040
2024-06-06,156,spotify:track:3dYD57lRAUcMHufyqn9GcI,Hozier,Take Me To Church,108,164,144,9812385
2024-06-06,157,spotify:track:0LMwmV37RCmBO2so0szAFs,"Kygo, Ava Max",Whatever,91,100,20,9775954
2024-06-06,158,spotify:track:0dEAiKNbHt4mrjjoiL0loc,Xavi,Corazón de Piedra,21,134,11,9765770
2024-06-06,159,spotify:track:5oYVxFt2k4SkVp6wzVsFWN,"Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",72,115,7,9750894
2024-06-06,160,spotify:track:09CnYHiZ5jGT1wr1TXJ9Zt,"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike",Thank You (Not So Bad),160,182,12,9742178
2024-06-06,161,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,Gunna,fukumean,9,-1,41,9705165
2024-06-06,162,spotify:track:1kuGVB7EU95pJObxwvfwKS,Olivia Rodrigo,vampire,1,143,49,9704139
2024-06-06,163,spotify:track:3dPQuX8Gs42Y7b454ybpMR,The White Stripes,Seven Nation Army,146,146,4,9672433
2024-06-06,164,spotify:track:4xhsWYTOGcal8zt0J161CU,Jack Harlow,Lovin On Me,3,145,30,9666275
2024-06-06,165,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW,XXXTENTACION,Revenge,63,181,58,9636994
2024-06-06,166,spotify:track:1njlnn8ZKHI77Pe9szIONR,BABYMONSTER,SHEESH,57,140,9,9621899
2024-06-06,167,spotify:track:5qaEfEh1AtSdrdrByCP7qR,Imagine Dragons,Demons,111,162,80,9618638
2024-06-06,168,spotify:track:6WzRpISELf3YglGAh7TXcG,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),12,141,53,9610217
2024-06-06,169,spotify:track:3yfqSUWxFvZELEM4PmlwIR,Eminem,The Real Slim Shady,51,-1,122,9608693
2024-06-06,170,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,1,153,44,9606703
2024-06-06,171,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,Henry Moodie,drunk text,106,133,8,9592490
2024-06-06,172,spotify:track:003vvx7Niy0yvhvHt4a68B,The Killers,Mr. Brightside,94,174,127,9582453
2024-06-06,173,spotify:track:4kbj5MwxO1bq9wjT5g9HaA,WALK THE MOON,Shut Up and Dance,159,159,5,9562642
2024-06-06,174,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,AC/DC,Highway to Hell,152,155,12,9528407
2024-06-06,175,spotify:track:6Bcy1jJFcIAuAzJMtfpImi,Natanael Cano,Ya Te Olvide,157,183,3,9521232
2024-06-06,176,spotify:track:3WMj8moIAXJhHsyLaqIIHI,Zach Bryan,Something in the Orange,57,154,74,9498827
2024-06-06,177,spotify:track:2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,34,-1,23,9498673
2024-06-06,178,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,Julión Álvarez y su Norteño Banda,Regalo De Dios,100,189,16,9494403
2024-06-06,179,spotify:track:2jPCbFrFlyGbKgblxub8Lm,The Outfield,Your Love,177,177,6,9454463
2024-06-06,180,spotify:track:6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,100,172,50,9416348
2024-06-06,181,spotify:track:0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,14,170,64,9414429
2024-06-06,182,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,"Shakira, Wyclef Jean",Hips Don't Lie (feat. Wyclef Jean),175,185,8,9378685
2024-06-06,183,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,24,169,23,9150241
2024-06-06,184,spotify:track:0pqnGHJpmpxLKifKRmU6WP,Imagine Dragons,Believer,16,187,378,9128177
2024-06-06,185,spotify:track:69phA1R4gmQsBFRQ3INW8C,Rich Amiri,ONE CALL,42,168,19,9123837
2024-06-06,186,spotify:track:7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Pumped Up Kicks,160,188,6,9080229
2024-06-06,187,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,53,184,55,9075251
2024-06-06,188,spotify:track:7yNf9YjeO5JXUE3JEBgnYc,Dominic Fike,Babydoll,158,179,6,9067872
2024-06-06,189,spotify:track:1DIXPcTDzTj8ZMHt3PDt8p,"Coolio, L.V.",Gangsta's Paradise,40,-1,74,9009520
2024-06-06,190,spotify:track:2HbKqm4o0w5wEeEFXm2sD4,"Kendrick Lamar, Jay Rock",Money Trees,62,165,54,9009159
2024-06-06,191,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,4,-1,136,8943499
2024-06-06,192,spotify:track:6wsqVwoiVH2kde4k4KKAFU,Travis Scott,I KNOW ?,14,195,39,8919476
2024-06-06,193,spotify:track:1v7L65Lzy0j0vdpRjJewt1,Eminem,Lose Yourself,44,-1,134,8831304
2024-06-06,194,spotify:track:2aPTvyE09vUCRwVvj0I8WK,A$AP Rocky,Sundress,161,-1,6,8821923
2024-06-06,195,spotify:track:6YUTL4dYpB9xZO5qExPf05,Calvin Harris,Summer,195,-1,1,8800050
2024-06-06,196,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Fleetwood Mac,Dreams - 2004 Remaster,20,-1,70,8799548
2024-06-06,197,spotify:track:1Qvo9ZyBWoedUiOc0zTCbm,Dua Lipa,Illusion,25,-1,7,8787950
2024-06-06,198,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,198,-1,1,8765917
2024-06-06,199,spotify:track:2kQuhkFX7uSVepCD3h29g5,"Akon, Eminem",Smack That,199,-1,1,8741821
2024-06-06,200,spotify:track:0nrRP2bk19rLc0orkWPQk2,Avicii,Wake Me Up,13,-1,97,8732759
2024-06-13,1,spotify:track:2qSkIjg1o9h3YT9RAgYN75,Sabrina Carpenter,Espresso,1,1,9,76427890
2024-06-13,2,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,2,-1,1,66951064
2024-06-13,3,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,3,3,4,66726270
2024-06-13,4,spotify:track:2HYFX63wP3otVIvopRS99Z,Eminem,Houdini,2,2,2,51845401
2024-06-13,5,spotify:track:5AJ9hqTS2wcFQCELCFRO7A,Tommy Richman,MILLION DOLLAR BABY,1,4,7,48186643
2024-06-13,6,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris MJ",Gata Only,3,6,18,47674157
2024-06-13,7,spotify:track:629DixmZGHc7ILtEntuiWE,Billie Eilish,LUNCH,1,5,4,46004349
2024-06-13,8,spotify:track:5Z0UnEtpLDQyYlWwgi8m9C,Hozier,Too Sweet,2,9,12,41914265
2024-06-13,9,spotify:track:7221xIgOnuakPdLqT0F3nP,"Post Malone, Morgan Wallen",I Had Some Help (Feat. Morgan Wallen),3,7,5,38938650
2024-06-13,10,spotify:track:5fZJQrFKWQLb7FpJXZ1g7K,Shaboozey,A Bar Song (Tipsy),7,12,9,38917787
2024-06-13,11,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,1,11,21,37776678
2024-06-13,12,spotify:track:6AI3ezQ4o3HUoP6Dhudph3,Kendrick Lamar,Not Like Us,2,8,6,37011482
2024-06-13,13,spotify:track:2GxrNKugF82CnoRFbQfzPf,Artemas,i like the way you kiss me,1,10,12,36203445
2024-06-13,14,spotify:track:7BRD7x5pt8Lqa1eGYC4dzj,Billie Eilish,CHIHIRO,5,14,4,34469260
2024-06-13,15,spotify:track:7iabz12vAuVQYyekFIWJxD,"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),13,13,3,31694686
2024-06-13,16,spotify:track:3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,3,17,17,28728600
2024-06-13,17,spotify:track:2OzhQlSqBEmt7hmkYxfT6m,"Taylor Swift, Post Malone",Fortnight (feat. Post Malone),1,16,8,28304233
2024-06-13,18,spotify:track:3Vr3zh0r7ALn8VLqCiRR10,Myles Smith,Stargazing,18,19,5,27908328
2024-06-13,19,spotify:track:17phhZDn6oGtzMe56NuWvj,Teddy Swims,Lose Control,5,18,31,26978818
2024-06-13,20,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,Ariana Grande,we can't be friends (wait for your love),1,15,14,26913426
2024-06-13,21,spotify:track:2nRMW95dnOILirpjbksLTs,Jung Kook,Never Let Go,21,-1,1,24041560
2024-06-13,22,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,Chappell Roan,"Good Luck, Babe!",22,25,9,23255255
2024-06-13,23,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,14,22,8,23223722
2024-06-13,24,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,"The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)",3,20,36,22448369
2024-06-13,25,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,25,198,2,22433777
2024-06-13,26,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,2,23,71,22135400
2024-06-13,27,spotify:track:4ZJ4vzLQekI0WntDbanNC7,Zach Bryan,Pink Skies,21,21,3,21875549
2024-06-13,28,spotify:track:2uqYupMHANxnwgeiXTZXzd,Dasha,Austin (Boots Stop Workin'),20,26,14,21724289
2024-06-13,29,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,Billie Eilish,WILDFLOWER,15,24,4,20226788
2024-06-13,30,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,1,27,115,19924559
2024-06-13,31,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,9,31,27,19707930
2024-06-13,32,spotify:track:5uQ7de4EWjb3rkcFxyEOpu,Mark Ambor,Belong Together,19,29,11,19553949
2024-06-13,33,spotify:track:51eSHglvG1RJXtL3qI5trr,Benson Boone,Slow It Down,31,35,12,19518997
2024-06-13,34,spotify:track:1C84d9abZVKWHT2YYpoean,"Luis R Conriquez, Neton Vega",Si No Quieres No,28,28,9,19339975
2024-06-13,35,spotify:track:4q5YezDOIPcoLr8R81x9qy,Taylor Swift,I Can Do It With a Broken Heart,5,30,8,18635575
2024-06-13,36,spotify:track:5Uptvz6j1sjDKxidAcnH2L,Cris MJ,SI NO ES CONTIGO,36,42,3,18127698
2024-06-13,37,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,19,34,198,17906173
2024-06-13,38,spotify:track:2prqm9sPLj10B4Wg0wE5x9,Billie Eilish,BLUE,17,32,4,17741362
2024-06-13,39,spotify:track:6fPan2saHdFaIHuTSatORv,Billie Eilish,L’AMOUR DE MA VIE,19,36,4,17723022
2024-06-13,40,spotify:track:2tudvzsrR56uom6smgOcSf,"Future, Metro Boomin, Kendrick Lamar",Like That,4,33,12,17434243
2024-06-13,41,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),1,58,48,17224518
2024-06-13,42,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,15,37,101,17107448
2024-06-13,43,spotify:track:1bjeWoagtHmUKputLVyDxQ,SZA,Saturn,17,38,16,16896026
2024-06-13,44,spotify:track:0mflMxspEfB0VbI1kyLiAv,Noah Kahan,Stick Season,6,39,36,16879953
2024-06-13,45,spotify:track:3hRV0jL3vUpRrcy398teAU,Lord Huron,The Night We Met,28,40,86,16715396
2024-06-13,46,spotify:track:33Nj9AdncSmHbCN3QeSZTL,"Oscar Maydon, Junior H",Volver Al Futuro,46,80,2,16679633
2024-06-13,47,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,1,43,39,16235828
2024-06-13,48,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,Vance Joy,Riptide,30,51,174,16193894
2024-06-13,49,spotify:track:42VsgItocQwOQC3XWZ8JNA,"Travis Scott, Playboi Carti",FE!N (feat. Playboi Carti),5,44,39,15960436
2024-06-13,50,spotify:track:1aKvZDoLGkNMxoRYgkckZG,ILLIT,Magnetic,11,41,12,15872498
2024-06-13,51,spotify:track:331l3xABO0HMr1Kkyh2LZq,"David Guetta, OneRepublic",I Don't Wanna Wait,51,59,9,15403503
2024-06-13,52,spotify:track:3Ua0m0YmEjrMi9XErKcNiR,Jimin,Like Crazy,15,71,64,15182641
2024-06-13,53,spotify:track:3AJwUDP919kvQ9QcozQPxg,Coldplay,Yellow,36,54,182,14947833
2024-06-13,54,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,Bruno Mars,Locked out of Heaven,39,52,105,14709725
2024-06-13,55,spotify:track:7DSAEUvxU8FajXtRloy8M0,Miley Cyrus,Flowers,1,50,74,14667075
2024-06-13,56,spotify:track:48lxT5qJF0yYyf2z4wB4xW,"Jaxomy, Agatino Romero, Raffaella Carrà",Pedro,29,46,9,14649939
2024-06-13,57,spotify:track:7KA4W4McWYRpgf0fWsJZWB,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),16,47,68,14571208
2024-06-13,58,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,SZA,Kill Bill,1,53,79,14427588
2024-06-13,59,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,3,48,38,14363382
2024-06-13,60,spotify:track:5MPi9e7z46wopyad10R6qx,Gracie Abrams,Close To You,60,-1,1,14310290
2024-06-13,61,spotify:track:7jtQIBanIiJOMS6RyCx6jZ,Tom Odell,Another Love,15,55,166,14281282
2024-06-13,62,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,1,123,31,14105971
2024-06-13,63,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,Eminem,Without Me,31,63,142,14105930
2024-06-13,64,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,20,73,7,14066541
